date,symbol,expiration,dte,option_type,strike,bid,ask,mid,delta,gamma,theta,vega,iv,open_interest,volume
2025-03-14,QQQ,2025-03-28,14,put,530.0,14.69,15.29,14.99,-0.7812,0.01822,-0.1708,152.6048,16.0,1439,359
2025-03-14,QQQ,2025-03-28,14,call,535.0,1.13,1.17,1.15,0.141,0.0138,-0.1294,115.6254,16.0,279,69
2025-03-14,QQQ,2025-03-28,14,put,535.0,18.76,19.52,19.14,-0.859,0.0138,-0.1294,115.6254,16.0,167,41
2025-03-14,QQQ,2025-03-28,14,call,540.0,0.61,0.64,0.62,0.0849,0.0096,-0.09,80.3908,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,put,540.0,23.14,24.08,23.61,-0.9151,0.0096,-0.09,80.3908,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,call,545.0,0.31,0.32,0.32,0.0478,0.00614,-0.0575,51.4124,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,put,545.0,27.74,28.87,28.3,-0.9522,0.00614,-0.0575,51.4124,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,call,550.0,0.15,0.16,0.15,0.0251,0.00362,-0.0339,30.3141,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,put,550.0,32.48,33.8,33.14,-0.9749,0.00362,-0.0339,30.3141,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,call,555.0,0.07,0.07,0.07,0.0123,0.00197,-0.0185,16.5161,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,put,555.0,37.3,38.82,38.06,-0.9877,0.00197,-0.0185,16.5161,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,call,490.0,27.17,28.28,27.73,0.9218,0.00736,-0.069,75.5469,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,put,490.0,0.7,0.73,0.71,-0.0782,0.00736,-0.069,75.5469,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,call,495.0,22.79,23.72,23.25,0.8755,0.01035,-0.097,106.1327,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,put,495.0,1.22,1.27,1.25,-0.1245,0.01035,-0.097,106.1327,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,call,500.0,18.69,19.45,19.07,0.8135,0.01352,-0.1267,138.6958,16.0,449,112
2025-03-14,QQQ,2025-04-04,21,put,500.0,2.02,2.1,2.06,-0.1865,0.01352,-0.1267,138.6958,16.0,269,67
2025-03-14,QQQ,2025-04-04,21,call,505.0,14.95,15.56,15.25,0.7362,0.01647,-0.1544,168.9586,16.0,3372,843
2025-03-14,QQQ,2025-04-04,21,put,505.0,3.18,3.31,3.25,-0.2638,0.01647,-0.1544,168.9586,16.0,2023,505
2025-03-14,QQQ,2025-04-04,21,call,510.0,11.62,12.1,11.86,0.6461,0.01874,-0.1757,192.26,16.0,12633,3158
2025-03-14,QQQ,2025-04-04,21,put,510.0,4.75,4.95,4.85,-0.3539,0.01874,-0.1757,192.26,16.0,7580,1895
2025-03-14,QQQ,2025-04-04,21,call,515.0,8.77,9.12,8.95,0.548,0.01996,-0.1871,204.7605,16.0,23635,5908
2025-03-14,QQQ,2025-04-04,21,put,515.0,6.8,7.07,6.94,-0.452,0.01996,-0.1871,204.7605,16.0,14181,3545
2025-03-14,QQQ,2025-04-04,21,call,520.0,6.4,6.66,6.53,0.4479,0.01993,-0.1869,204.4931,16.0,22080,5520
2025-03-14,QQQ,2025-04-04,21,put,520.0,9.33,9.71,9.52,-0.5521,0.01993,-0.1869,204.4931,16.0,13248,3312
2025-03-14,QQQ,2025-04-04,21,call,525.0,4.52,4.7,4.61,0.3518,0.0187,-0.1753,191.86,16.0,10300,2575
2025-03-14,QQQ,2025-04-04,21,put,525.0,12.35,12.85,12.6,-0.6482,0.0187,-0.1753,191.86,16.0,6180,1545
2025-03-14,QQQ,2025-04-04,21,call,530.0,3.08,3.2,3.14,0.2652,0.01651,-0.1548,169.4079,16.0,2399,599
2025-03-14,QQQ,2025-04-04,21,put,530.0,15.81,16.45,16.13,-0.7348,0.01651,-0.1548,169.4079,16.0,1439,359
2025-03-14,QQQ,2025-04-04,21,call,535.0,2.02,2.1,2.06,0.1916,0.01375,-0.1289,141.0165,16.0,279,69
2025-03-14,QQQ,2025-04-04,21,put,535.0,19.65,20.45,20.05,-0.8084,0.01375,-0.1289,141.0165,16.0,167,41
2025-03-14,QQQ,2025-04-04,21,call,540.0,1.28,1.33,1.31,0.1325,0.01081,-0.1013,110.8439,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,put,540.0,23.81,24.78,24.3,-0.8675,0.01081,-0.1013,110.8439,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,call,545.0,0.78,0.81,0.8,0.0878,0.00803,-0.0753,82.405,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,put,545.0,28.21,29.36,28.79,-0.9122,0.00803,-0.0753,82.405,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,call,550.0,0.45,0.47,0.46,0.0556,0.00566,-0.053,58.0317,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,put,550.0,32.78,34.12,33.45,-0.9444,0.00566,-0.053,58.0317,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,call,555.0,0.25,0.27,0.26,0.0337,0.00378,-0.0354,38.7701,16.0,100,25
2025-03-14,QQQ,2025-04-04,21,put,555.0,37.49,39.02,38.26,-0.9663,0.00378,-0.0354,38.7701,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,call,490.0,27.67,28.8,28.23,0.8912,0.00814,-0.0763,96.4507,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,put,490.0,1.2,1.25,1.23,-0.1088,0.00814,-0.0763,96.4507,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,call,495.0,23.46,24.42,23.94,0.8423,0.01052,-0.0986,124.618,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,put,495.0,1.89,1.97,1.93,-0.1577,0.01052,-0.0986,124.618,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,call,500.0,19.54,20.34,19.94,0.7814,0.01287,-0.1207,152.506,16.0,449,112
2025-03-14,QQQ,2025-04-11,28,put,500.0,2.87,2.99,2.93,-0.2186,0.01287,-0.1207,152.506,16.0,269,67
2025-03-14,QQQ,2025-04-11,28,call,505.0,15.95,16.61,16.28,0.7097,0.01495,-0.1401,177.0578,16.0,3372,843
2025-03-14,QQQ,2025-04-11,28,put,505.0,4.18,4.36,4.27,-0.2903,0.01495,-0.1401,177.0578,16.0,2023,505
2025-03-14,QQQ,2025-04-11,28,call,510.0,12.75,13.27,13.01,0.6294,0.01649,-0.1546,195.3131,16.0,12633,3158
2025-03-14,QQQ,2025-04-11,28,put,510.0,5.88,6.12,6.0,-0.3706,0.01649,-0.1546,195.3131,16.0,7580,1895
2025-03-14,QQQ,2025-04-11,28,call,515.0,9.96,10.37,10.16,0.5438,0.01731,-0.1622,205.0118,16.0,23635,5908
2025-03-14,QQQ,2025-04-11,28,put,515.0,7.99,8.32,8.16,-0.4562,0.01731,-0.1622,205.0118,16.0,14181,3545
2025-03-14,QQQ,2025-04-11,28,call,520.0,7.59,7.9,7.75,0.457,0.01731,-0.1623,205.0584,16.0,22080,5520
2025-03-14,QQQ,2025-04-11,28,put,520.0,10.52,10.95,10.73,-0.543,0.01731,-0.1623,205.0584,16.0,13248,3312
2025-03-14,QQQ,2025-04-11,28,call,525.0,5.65,5.88,5.77,0.373,0.01652,-0.1549,195.716,16.0,10300,2575
2025-03-14,QQQ,2025-04-11,28,put,525.0,13.48,14.03,13.75,-0.627,0.01652,-0.1549,195.716,16.0,6180,1545
2025-03-14,QQQ,2025-04-11,28,call,530.0,4.09,4.26,4.17,0.2954,0.01507,-0.1412,178.4855,16.0,2399,599
2025-03-14,QQQ,2025-04-11,28,put,530.0,16.82,17.51,17.16,-0.7046,0.01507,-0.1412,178.4855,16.0,1439,359
2025-03-14,QQQ,2025-04-11,28,call,535.0,2.88,3.0,2.94,0.2267,0.01315,-0.1232,155.7274,16.0,279,69
2025-03-14,QQQ,2025-04-11,28,put,535.0,20.51,21.35,20.93,-0.7733,0.01315,-0.1232,155.7274,16.0,167,41
2025-03-14,QQQ,2025-04-11,28,call,540.0,1.98,2.06,2.02,0.1686,0.01099,-0.103,130.1522,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,put,540.0,24.51,25.51,25.01,-0.8314,0.01099,-0.103,130.1522,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,call,545.0,1.32,1.37,1.35,0.1215,0.00881,-0.0826,104.3237,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,put,545.0,28.75,29.92,29.34,-0.8785,0.00881,-0.0826,104.3237,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,call,550.0,0.86,0.89,0.88,0.0848,0.00678,-0.0635,80.2903,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,put,550.0,33.19,34.54,33.86,-0.9152,0.00678,-0.0635,80.2903,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,call,555.0,0.54,0.56,0.55,0.0573,0.00501,-0.047,59.3988,16.0,100,25
2025-03-14,QQQ,2025-04-11,28,put,555.0,37.77,39.31,38.54,-0.9427,0.00501,-0.047,59.3988,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,call,490.0,29.83,31.05,30.44,0.8126,0.0083,-0.0778,139.1142,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,put,490.0,3.36,3.5,3.43,-0.1874,0.0083,-0.0778,139.1142,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,call,495.0,26.05,27.12,26.59,0.7659,0.00946,-0.0887,158.53,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,put,495.0,4.48,4.66,4.57,-0.2341,0.00946,-0.0887,158.53,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,call,500.0,22.53,23.44,22.98,0.714,0.0105,-0.0984,175.815,16.0,449,112
2025-03-14,QQQ,2025-05-09,56,put,500.0,5.86,6.09,5.97,-0.286,0.0105,-0.0984,175.815,16.0,269,67
2025-03-14,QQQ,2025-05-09,56,call,505.0,19.27,20.06,19.66,0.6578,0.01134,-0.1063,189.911,16.0,3372,843
2025-03-14,QQQ,2025-05-09,56,put,505.0,7.5,7.81,7.65,-0.3422,0.01134,-0.1063,189.911,16.0,2023,505
2025-03-14,QQQ,2025-05-09,56,call,510.0,16.31,16.98,16.64,0.5984,0.01194,-0.1119,199.9531,16.0,12633,3158
2025-03-14,QQQ,2025-05-09,56,put,510.0,9.44,9.83,9.63,-0.4016,0.01194,-0.1119,199.9531,16.0,7580,1895
2025-03-14,QQQ,2025-05-09,56,call,515.0,13.65,14.21,13.93,0.5372,0.01226,-0.1149,205.3577,16.0,23635,5908
2025-03-14,QQQ,2025-05-09,56,put,515.0,11.68,12.16,11.92,-0.4628,0.01226,-0.1149,205.3577,16.0,14181,3545
2025-03-14,QQQ,2025-05-09,56,call,520.0,11.29,11.75,11.52,0.4758,0.01229,-0.1152,205.8778,16.0,22080,5520
2025-03-14,QQQ,2025-05-09,56,put,520.0,14.22,14.8,14.51,-0.5242,0.01229,-0.1152,205.8778,16.0,13248,3312
2025-03-14,QQQ,2025-05-09,56,call,525.0,9.23,9.61,9.42,0.4155,0.01204,-0.1128,201.615,16.0,10300,2575
2025-03-14,QQQ,2025-05-09,56,put,525.0,17.06,17.76,17.41,-0.5845,0.01204,-0.1128,201.615,16.0,6180,1545
2025-03-14,QQQ,2025-05-09,56,call,530.0,7.45,7.76,7.61,0.3577,0.01152,-0.108,192.9924,16.0,2399,599
2025-03-14,QQQ,2025-05-09,56,put,530.0,20.18,21.01,20.59,-0.6423,0.01152,-0.108,192.9924,16.0,1439,359
2025-03-14,QQQ,2025-05-09,56,call,535.0,5.94,6.19,6.07,0.3035,0.01079,-0.1011,180.6928,16.0,279,69
2025-03-14,QQQ,2025-05-09,56,put,535.0,23.57,24.54,24.05,-0.6965,0.01079,-0.1011,180.6928,16.0,167,41
2025-03-14,QQQ,2025-05-09,56,call,540.0,4.68,4.87,4.78,0.2537,0.00988,-0.0926,165.5747,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,put,540.0,27.21,28.32,27.77,-0.7463,0.00988,-0.0926,165.5747,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,call,545.0,3.64,3.79,3.71,0.209,0.00887,-0.0831,148.58,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,put,545.0,31.07,32.34,31.71,-0.791,0.00887,-0.0831,148.58,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,call,550.0,2.8,2.91,2.85,0.1696,0.0078,-0.0731,130.6447,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,put,550.0,35.13,36.56,35.84,-0.8304,0.0078,-0.0731,130.6447,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,call,555.0,2.12,2.21,2.17,0.1357,0.00672,-0.063,112.6242,16.0,100,25
2025-03-14,QQQ,2025-05-09,56,put,555.0,39.35,40.96,40.16,-0.8643,0.00672,-0.063,112.6242,16.0,100,25
